CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
nsubj	-4.88875	any	1.05333	5202205	any	Arabic_2.8	Arabic
obj	-9.95332	any	-0.92018	7340770	any	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	5.47806	any	0.32451	7340770	any	Komi_Zyrian_2.8	Komi_Zyrian
obj	-9.97983	any	1.31572	8127019	any	Uyghur_2.8	Uyghur
nsubj	5.83152	any	1.34221	8127019	any	Uyghur_2.8	Uyghur
obj	9.99909	any	0.453	2898190	any	English_2.8	English
nsubj	-2.1865	any	-1.01233	2898190	any	English_2.8	English
obj	-9.97199	any	-1.17797	5459951	any	Kiche_2.8	Kiche
nsubj	-6.9035	any	1.51801	5459951	any	Kiche_2.8	Kiche
obj	10.04902	any	1.68164	1778596	any	Polish_2.8	Polish
nsubj	5.88566	any	0.24828	1778596	any	Polish_2.8	Polish
obj	10.01936	any	0.29557	3727924	any	German_2.8	German
nsubj	-6.11373	any	0.69008	3727924	any	German_2.8	German
obj	10.00169	any	-1.64075	8794269	any	Welsh_2.8	Welsh
nsubj	-5.30858	any	0.8653	8794269	any	Welsh_2.8	Welsh
obj	-10.00933	any	0.76634	2893922	any	Afrikaans_2.8	Afrikaans
nsubj	2.07404	any	-0.21943	2893922	any	Afrikaans_2.8	Afrikaans
obj	10.06397	any	1.24235	8230148	any	Italian_2.8	Italian
nsubj	-5.47995	any	1.06164	8230148	any	Italian_2.8	Italian
obj	10.05625	any	0.56181	4928157	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-6.51541	any	0.75521	4928157	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	10.0414	any	-0.16346	6015388	any	Norwegian_2.8	Norwegian
nsubj	-6.07917	any	1.02301	6015388	any	Norwegian_2.8	Norwegian
obj	-9.98129	any	1.54411	8570116	any	Irish_2.8	Irish
nsubj	-4.81509	any	-0.87436	8570116	any	Irish_2.8	Irish
obj	-9.9777	any	-2.17391	2582627	any	Kazakh_2.8	Kazakh
nsubj	6.16027	any	1.89958	2582627	any	Kazakh_2.8	Kazakh
obj	-9.99799	any	-0.03411	580606	any	Slovenian_2.8	Slovenian
nsubj	0.68119	any	-0.18802	580606	any	Slovenian_2.8	Slovenian
obj	9.99065	any	-1.0355	8433678	any	Indonesian_2.8	Indonesian
nsubj	-5.76488	any	0.02168	8433678	any	Indonesian_2.8	Indonesian
obj	-9.98506	any	1.93118	6140706	any	Danish_2.8	Danish
nsubj	5.72121	any	-2.78388	6140706	any	Danish_2.8	Danish
obj	-10.08955	any	-1.62098	6793870	any	Serbian_2.8	Serbian
nsubj	6.40196	any	1.53821	6793870	any	Serbian_2.8	Serbian
obj	10.0047	any	-0.01997	1647594	any	Sanskrit_2.8	Sanskrit
nsubj	-0.17731	any	0.38505	1647594	any	Sanskrit_2.8	Sanskrit
obj	10.05401	any	-0.69408	2989535	any	Portuguese_2.8	Portuguese
nsubj	-6.33626	any	1.92514	2989535	any	Portuguese_2.8	Portuguese
obj	9.9907	any	-0.06395	4880339	any	Lithuanian_2.8	Lithuanian
nsubj	-4.78742	any	1.09346	4880339	any	Lithuanian_2.8	Lithuanian
obj	9.90542	any	-0.69294	1685158	any	Latin_2.8	Latin
nsubj	5.56166	any	-0.67354	1685158	any	Latin_2.8	Latin
obj	-9.99653	any	-0.73894	6322077	any	Portuguese_2.8	Portuguese
nsubj	6.20876	any	0.96531	6322077	any	Portuguese_2.8	Portuguese
obj	-9.98024	any	-0.53897	6985973	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	-4.64291	any	0.31171	6985973	any	Ancient_Greek_2.8	Ancient_Greek
obj	9.9642	any	0.11544	4863933	any	Gothic_2.8	Gothic
nsubj	5.9802	any	-0.78846	4863933	any	Gothic_2.8	Gothic
obj	-10.04134	any	0.42024	4097861	any	Lithuanian_2.8	Lithuanian
nsubj	5.02739	any	0.77134	4097861	any	Lithuanian_2.8	Lithuanian
obj	-9.95414	any	-0.51365	4028557	any	Icelandic_2.8	Icelandic
nsubj	5.73216	any	-0.00693	4028557	any	Icelandic_2.8	Icelandic
obj	10.03351	any	0.60407	1061761	any	Slovenian_2.8	Slovenian
nsubj	5.72278	any	-0.53667	1061761	any	Slovenian_2.8	Slovenian
obj	9.997	any	0.68148	7028500	any	Old_French_2.8	Old_French
nsubj	-0.39406	any	-0.23787	7028500	any	Old_French_2.8	Old_French
obj	-10.01688	any	0.74887	9946619	any	German_2.8	German
nsubj	6.45522	any	0.94814	9946619	any	German_2.8	German
obj	-10.00693	any	0.93681	8034721	any	Estonian_2.8	Estonian
nsubj	-6.14822	any	0.13595	8034721	any	Estonian_2.8	Estonian
obj	10.03291	any	-1.51258	353973	any	Sanskrit_2.8	Sanskrit
nsubj	6.29947	any	1.54549	353973	any	Sanskrit_2.8	Sanskrit
obj	9.96947	any	-1.45693	997559	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	5.87042	any	0.46599	997559	any	Ancient_Greek_2.8	Ancient_Greek
obj	-9.96358	any	-2.40306	5959302	any	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	5.64211	any	-0.02421	5959302	any	Komi_Zyrian_2.8	Komi_Zyrian
obj	-10.06708	any	-0.41556	8959732	any	Norwegian_2.8	Norwegian
nsubj	5.76485	any	0.6817	8959732	any	Norwegian_2.8	Norwegian
obj	-9.98847	any	0.04402	7983877	any	Maltese_2.8	Maltese
nsubj	5.05946	any	0.28201	7983877	any	Maltese_2.8	Maltese
obj	9.99934	any	0.38297	4235592	any	Latvian_2.8	Latvian
nsubj	-1.55394	any	-0.80003	4235592	any	Latvian_2.8	Latvian
obj	9.99891	any	0.18012	7334843	any	Korean_2.8	Korean
nsubj	2.01763	any	0.11176	7334843	any	Korean_2.8	Korean
obj	-10.00391	any	0.31284	9199239	any	Estonian_2.8	Estonian
nsubj	0.82087	any	0.03388	9199239	any	Estonian_2.8	Estonian
obj	10.0635	any	0.38048	7575357	any	Erzya_2.8	Erzya
nsubj	6.13487	any	-1.31347	7575357	any	Erzya_2.8	Erzya
obj	-10.0486	any	5.26802	228030	any	Urdu_2.8	Urdu
nsubj	5.37456	any	2.20865	228030	any	Urdu_2.8	Urdu
obj	-9.97118	any	2.39871	990690	any	Hebrew_2.8	Hebrew
nsubj	-6.31937	any	-1.23733	990690	any	Hebrew_2.8	Hebrew
obj	-10.00277	any	0.49286	9627821	any	Cantonese_2.8	Cantonese
nsubj	1.23708	any	-1.32125	9627821	any	Cantonese_2.8	Cantonese
obj	-10.00329	any	0.32768	5168045	any	Catalan_2.8	Catalan
nsubj	2.57717	any	-0.01975	5168045	any	Catalan_2.8	Catalan
obj	-10.04081	any	1.02695	9485890	any	Faroese_2.8	Faroese
nsubj	-6.27143	any	-1.9202	9485890	any	Faroese_2.8	Faroese
obj	9.97084	any	0.19752	6368145	any	Italian_2.8	Italian
nsubj	-5.39235	any	1.38204	6368145	any	Italian_2.8	Italian
obj	9.95991	any	-0.50975	942628	any	Greek_2.8	Greek
nsubj	-5.97764	any	1.84515	942628	any	Greek_2.8	Greek
obj	10.06351	any	1.82362	8488869	any	Galician_2.8	Galician
nsubj	-5.11872	any	1.02621	8488869	any	Galician_2.8	Galician
obj	-9.97034	any	-1.13739	127423	any	Indonesian_2.8	Indonesian
nsubj	5.81634	any	-0.38025	127423	any	Indonesian_2.8	Indonesian
obj	9.99634	any	2.15135	1677307	any	Urdu_2.8	Urdu
nsubj	-2.24962	any	0.38034	1677307	any	Urdu_2.8	Urdu
obj	-10.00692	any	-0.49699	9316905	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	1.53781	any	-1.91063	9316905	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	9.99381	any	0.39169	8898505	any	Catalan_2.8	Catalan
nsubj	-5.96859	any	1.83839	8898505	any	Catalan_2.8	Catalan
obj	9.99909	any	0.4034	5968296	any	Czech_2.8	Czech
nsubj	-0.96254	any	-0.03309	5968296	any	Czech_2.8	Czech
obj	-9.99582	any	0.63713	3879430	any	Lithuanian_2.8	Lithuanian
nsubj	1.25514	any	-0.67604	3879430	any	Lithuanian_2.8	Lithuanian
obj	-10.00204	any	-0.62188	4209	any	Thai_2.8	Thai
nsubj	2.84578	any	-0.36542	4209	any	Thai_2.8	Thai
obj	10.05861	any	-1.46684	3066984	any	North_Sami_2.8	North_Sami
nsubj	-6.83863	any	0.95012	3066984	any	North_Sami_2.8	North_Sami
obj	-10.03234	any	1.47402	2670592	any	Polish_2.8	Polish
nsubj	-6.18378	any	-0.23099	2670592	any	Polish_2.8	Polish
obj	-10.00697	any	0.16993	5222344	any	Sanskrit_2.8	Sanskrit
nsubj	0.44889	any	0.27154	5222344	any	Sanskrit_2.8	Sanskrit
obj	-10.04105	any	1.15016	1410154	any	Russian_2.8	Russian
nsubj	-5.81619	any	-1.24143	1410154	any	Russian_2.8	Russian
obj	-10.00265	any	0.1325	8531111	any	Swedish_2.8	Swedish
nsubj	2.73925	any	-0.91636	8531111	any	Swedish_2.8	Swedish
obj	10.02104	any	-0.72561	1462429	any	Croatian_2.8	Croatian
nsubj	-5.33682	any	0.90706	1462429	any	Croatian_2.8	Croatian
obj	-10.00195	any	1.44721	7913400	any	Western_Armenian_2.8	Western_Armenian
nsubj	-5.75805	any	-0.87501	7913400	any	Western_Armenian_2.8	Western_Armenian
obj	9.89828	any	2.19516	4597216	any	Russian_2.8	Russian
nsubj	5.93397	any	-0.58234	4597216	any	Russian_2.8	Russian
obj	-10.01207	any	2.03815	1844811	any	Estonian_2.8	Estonian
nsubj	-6.02971	any	-0.24975	1844811	any	Estonian_2.8	Estonian
obj	-9.94059	any	1.28585	7582350	any	Buryat_2.8	Buryat
nsubj	5.18851	any	1.11857	7582350	any	Buryat_2.8	Buryat
obj	9.99726	any	0.33822	8436153	any	Finnish_2.8	Finnish
nsubj	-2.01132	any	-0.8175	8436153	any	Finnish_2.8	Finnish
obj	10.00553	any	1.05518	3263309	any	Danish_2.8	Danish
nsubj	-1.07732	any	-1.46356	3263309	any	Danish_2.8	Danish
obj	-9.97092	any	0.86324	7096274	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	-5.36287	any	-1.20835	7096274	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	10.0	any	-0.14407	1771679	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	1.21165	any	-0.98395	1771679	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	-10.13317	any	1.02406	5019784	any	Bambara_2.8	Bambara
nsubj	-6.75847	any	-2.75376	5019784	any	Bambara_2.8	Bambara
obj	-9.99462	any	1.2694	2704575	any	Estonian_2.8	Estonian
nsubj	-4.46045	any	-0.93979	2704575	any	Estonian_2.8	Estonian
obj	-10.00587	any	-0.59939	7679554	any	Erzya_2.8	Erzya
nsubj	-1.89623	any	-0.88897	7679554	any	Erzya_2.8	Erzya
obj	-10.03898	any	-0.00894	5565603	any	Ukrainian_2.8	Ukrainian
nsubj	-5.99181	any	-2.50388	5565603	any	Ukrainian_2.8	Ukrainian
obj	10.00221	any	0.27255	5714204	any	Catalan_2.8	Catalan
nsubj	-2.77109	any	-0.06242	5714204	any	Catalan_2.8	Catalan
obj	9.99252	any	0.03377	3181257	any	Hebrew_2.8	Hebrew
nsubj	-6.4965	any	1.8988	3181257	any	Hebrew_2.8	Hebrew
obj	-10.05235	any	-1.33401	7640257	any	Coptic_2.8	Coptic
nsubj	6.28149	any	-1.18145	7640257	any	Coptic_2.8	Coptic
obj	10.00257	any	0.5619	3371941	any	French_2.8	French
nsubj	-2.7564	any	-0.35685	3371941	any	French_2.8	French
obj	-10.10206	any	-0.13507	4107857	any	Turkish_2.8	Turkish
nsubj	6.11627	any	0.89827	4107857	any	Turkish_2.8	Turkish
obj	10.11427	any	-0.64428	9113346	any	Icelandic_2.8	Icelandic
nsubj	-5.31593	any	-0.32963	9113346	any	Icelandic_2.8	Icelandic
obj	9.99552	any	0.44152	2742822	any	Danish_2.8	Danish
nsubj	-6.35449	any	-0.49021	2742822	any	Danish_2.8	Danish
obj	9.99894	any	0.79503	6824649	any	Spanish_2.8	Spanish
nsubj	-1.89509	any	-0.22851	6824649	any	Spanish_2.8	Spanish
obj	-10.0096	any	1.65178	7480690	any	Arabic_2.8	Arabic
nsubj	5.2251	any	1.34698	7480690	any	Arabic_2.8	Arabic
obj	9.92668	any	-1.99632	3568904	any	Kazakh_2.8	Kazakh
nsubj	-5.78184	any	1.03413	3568904	any	Kazakh_2.8	Kazakh
obj	10.06899	any	-0.33435	2578499	any	Basque_2.8	Basque
nsubj	-5.84257	any	0.871	2578499	any	Basque_2.8	Basque
obj	10.00788	any	0.67882	4458031	any	German_2.8	German
nsubj	-2.92189	any	0.02218	4458031	any	German_2.8	German
obj	-10.03041	any	-0.2641	4643968	any	Buryat_2.8	Buryat
nsubj	4.45321	any	1.3193	4643968	any	Buryat_2.8	Buryat
obj	9.9626	any	-0.37615	537480	any	Slovenian_2.8	Slovenian
nsubj	-4.48951	any	0.86786	537480	any	Slovenian_2.8	Slovenian
obj	10.00439	any	-0.78739	6276673	any	Ukrainian_2.8	Ukrainian
nsubj	-6.00798	any	0.13079	6276673	any	Ukrainian_2.8	Ukrainian
obj	9.99672	any	-0.5589	3203508	any	Classical_Chinese_2.8	Classical_Chinese
nsubj	-2.552	any	0.8143	3203508	any	Classical_Chinese_2.8	Classical_Chinese
obj	10.03768	any	-0.90714	864816	any	Greek_2.8	Greek
nsubj	-5.83897	any	1.3606	864816	any	Greek_2.8	Greek
obj	9.99856	any	0.26194	5124716	any	Turkish_2.8	Turkish
nsubj	-1.23236	any	-0.53489	5124716	any	Turkish_2.8	Turkish
obj	-10.06041	any	4.23938	8722619	any	Hindi_2.8	Hindi
nsubj	5.27363	any	-0.2126	8722619	any	Hindi_2.8	Hindi
obj	9.99329	any	-3.18203	8285613	any	Bambara_2.8	Bambara
nsubj	-5.63159	any	-1.6348	8285613	any	Bambara_2.8	Bambara
obj	10.006	any	0.43411	5280062	any	German_2.8	German
nsubj	-3.33197	any	-0.01919	5280062	any	German_2.8	German
obj	10.08553	any	1.74256	5442175	any	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	5.00858	any	-0.08577	5442175	any	Old_East_Slavic_2.8	Old_East_Slavic
obj	-10.04066	any	-0.36204	8213350	any	Chinese_2.8	Chinese
nsubj	5.96095	any	0.20351	8213350	any	Chinese_2.8	Chinese
obj	9.99854	any	0.87598	5134858	any	Amharic_2.8	Amharic
nsubj	-3.47412	any	-1.66942	5134858	any	Amharic_2.8	Amharic
obj	-10.00787	any	-2.68659	571565	any	Irish_2.8	Irish
nsubj	5.00761	any	0.95201	571565	any	Irish_2.8	Irish
obj	-10.00658	any	0.54904	8420215	any	Greek_2.8	Greek
nsubj	-0.43537	any	-0.35017	8420215	any	Greek_2.8	Greek
obj	-9.99209	any	0.55751	813422	any	Afrikaans_2.8	Afrikaans
nsubj	2.60135	any	0.23819	813422	any	Afrikaans_2.8	Afrikaans
obj	-10.01145	any	-0.1652	9598291	any	Chinese_2.8	Chinese
nsubj	5.87754	any	-1.43353	9598291	any	Chinese_2.8	Chinese
obj	-10.06404	any	1.15018	6744795	any	Vietnamese_2.8	Vietnamese
nsubj	6.48006	any	0.44015	6744795	any	Vietnamese_2.8	Vietnamese
obj	-10.00522	any	0.94522	5675881	any	Maltese_2.8	Maltese
nsubj	5.07208	any	0.79314	5675881	any	Maltese_2.8	Maltese
obj	-9.99457	any	0.22732	1860041	any	Slovak_2.8	Slovak
nsubj	-0.03579	any	-0.44464	1860041	any	Slovak_2.8	Slovak
obj	-9.99989	any	-0.75092	3772369	any	Wolof_2.8	Wolof
nsubj	1.78709	any	-1.68301	3772369	any	Wolof_2.8	Wolof
obj	10.00292	any	0.2282	9451123	any	Uyghur_2.8	Uyghur
nsubj	2.24462	any	-0.52689	9451123	any	Uyghur_2.8	Uyghur
obj	-9.95718	any	-0.1131	8087761	any	Buryat_2.8	Buryat
nsubj	6.07661	any	3.69912	8087761	any	Buryat_2.8	Buryat
obj	-9.99629	any	0.45967	5514213	any	Western_Armenian_2.8	Western_Armenian
nsubj	-1.06969	any	-0.29734	5514213	any	Western_Armenian_2.8	Western_Armenian
obj	10.03037	any	-1.29287	9539353	any	Faroese_2.8	Faroese
nsubj	-5.36657	any	-0.94162	9539353	any	Faroese_2.8	Faroese
obj	-9.99866	any	0.38577	8190775	any	Serbian_2.8	Serbian
nsubj	2.07388	any	-0.18135	8190775	any	Serbian_2.8	Serbian
obj	10.07252	any	-1.31153	3142149	any	Belarusian_2.8	Belarusian
nsubj	-5.87409	any	2.14604	3142149	any	Belarusian_2.8	Belarusian
obj	-10.00189	any	0.02276	5758326	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	0.35264	any	0.43126	5758326	any	Ancient_Greek_2.8	Ancient_Greek
obj	-10.00204	any	-1.64995	3288862	any	Ukrainian_2.8	Ukrainian
nsubj	5.15767	any	0.12897	3288862	any	Ukrainian_2.8	Ukrainian
obj	-9.96327	any	-2.11044	5140753	any	Wolof_2.8	Wolof
nsubj	4.81074	any	-0.50929	5140753	any	Wolof_2.8	Wolof
obj	10.04813	any	-0.86881	4056841	any	German_2.8	German
nsubj	-6.68129	any	0.63155	4056841	any	German_2.8	German
obj	-10.09759	any	-0.23444	5064966	any	English_2.8	English
nsubj	6.16623	any	0.59083	5064966	any	English_2.8	English
obj	10.0647	any	-2.07312	1839715	any	Welsh_2.8	Welsh
nsubj	-5.82605	any	1.44205	1839715	any	Welsh_2.8	Welsh
obj	-10.03207	any	-0.351	1228046	any	Portuguese_2.8	Portuguese
nsubj	6.15954	any	1.86997	1228046	any	Portuguese_2.8	Portuguese
obj	-9.95849	any	3.43633	9875438	any	Hindi_2.8	Hindi
nsubj	5.85195	any	0.86874	9875438	any	Hindi_2.8	Hindi
obj	-9.99644	any	1.56093	1921494	any	Galician_2.8	Galician
nsubj	2.08366	any	0.46128	1921494	any	Galician_2.8	Galician
obj	-9.93572	any	-0.32143	1081804	any	Icelandic_2.8	Icelandic
nsubj	5.8081	any	-0.43324	1081804	any	Icelandic_2.8	Icelandic
obj	-10.07723	any	0.99523	5955059	any	Old_French_2.8	Old_French
nsubj	-5.31959	any	-1.13103	5955059	any	Old_French_2.8	Old_French
obj	-10.01436	any	-0.49638	967100	any	Slovak_2.8	Slovak
nsubj	5.95628	any	1.09826	967100	any	Slovak_2.8	Slovak
obj	-9.99937	any	1.60442	4154032	any	Western_Armenian_2.8	Western_Armenian
nsubj	5.08755	any	0.2086	4154032	any	Western_Armenian_2.8	Western_Armenian
obj	10.02875	any	-0.51033	3066993	any	Icelandic_2.8	Icelandic
nsubj	-5.72312	any	0.90694	3066993	any	Icelandic_2.8	Icelandic
obj	10.00178	any	-0.92786	1372925	any	Slovak_2.8	Slovak
nsubj	-5.7018	any	1.27315	1372925	any	Slovak_2.8	Slovak
obj	9.98634	any	-0.07623	319331	any	Afrikaans_2.8	Afrikaans
nsubj	-5.30713	any	2.10113	319331	any	Afrikaans_2.8	Afrikaans
obj	9.98799	any	0.01838	3606847	any	Catalan_2.8	Catalan
nsubj	-6.23087	any	2.31189	3606847	any	Catalan_2.8	Catalan
obj	-9.99706	any	0.61032	3901207	any	Norwegian_2.8	Norwegian
nsubj	1.38189	any	-0.80339	3901207	any	Norwegian_2.8	Norwegian
obj	10.02333	any	-0.64995	1730829	any	Gothic_2.8	Gothic
nsubj	-5.18647	any	-0.1603	1730829	any	Gothic_2.8	Gothic
obj	9.97654	any	-0.91241	5606635	any	Naija_2.8	Naija
nsubj	-5.88214	any	-0.80048	5606635	any	Naija_2.8	Naija
obj	10.02329	any	0.72627	3591162	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-5.2202	any	-0.15345	3591162	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-10.0009	any	0.41707	263121	any	Cantonese_2.8	Cantonese
nsubj	1.09682	any	-1.03258	263121	any	Cantonese_2.8	Cantonese
obj	9.93985	any	0.47203	9945826	any	Hebrew_2.8	Hebrew
nsubj	-5.21564	any	-1.74212	9945826	any	Hebrew_2.8	Hebrew
obj	-9.9295	any	1.81559	6638569	any	Japanese_2.8	Japanese
nsubj	4.77765	any	1.66994	6638569	any	Japanese_2.8	Japanese
obj	10.00389	any	0.69427	6498114	any	Hebrew_2.8	Hebrew
nsubj	0.75577	any	-0.67174	6498114	any	Hebrew_2.8	Hebrew
obj	-9.97549	any	0.50553	2472729	any	French_2.8	French
nsubj	6.14889	any	0.42788	2472729	any	French_2.8	French
obj	-10.06479	any	1.26312	3735992	any	Spanish_2.8	Spanish
nsubj	5.93667	any	1.74827	3735992	any	Spanish_2.8	Spanish
obj	10.03103	any	-0.78781	3176584	any	Naija_2.8	Naija
nsubj	-3.96284	any	-2.37571	3176584	any	Naija_2.8	Naija
obj	-9.99922	any	0.2279	1517752	any	Basque_2.8	Basque
nsubj	0.42021	any	-0.28566	1517752	any	Basque_2.8	Basque
obj	-9.91952	any	-1.66188	858328	any	North_Sami_2.8	North_Sami
nsubj	6.5275	any	0.74387	858328	any	North_Sami_2.8	North_Sami
obj	10.01016	any	-0.15581	1825628	any	Turkish_2.8	Turkish
nsubj	-1.6076	any	-0.43747	1825628	any	Turkish_2.8	Turkish
obj	-9.99947	any	0.4467	4692316	any	Czech_2.8	Czech
nsubj	1.58609	any	0.0531	4692316	any	Czech_2.8	Czech
obj	10.00508	any	0.10725	7823026	any	Swedish_2.8	Swedish
nsubj	-2.20815	any	-0.6912	7823026	any	Swedish_2.8	Swedish
obj	-10.03001	any	-0.23031	9659616	any	German_2.8	German
nsubj	6.41418	any	0.68958	9659616	any	German_2.8	German
obj	-9.98871	any	2.0521	3297898	any	Danish_2.8	Danish
nsubj	-5.74229	any	-2.17485	3297898	any	Danish_2.8	Danish
obj	-10.00057	any	-0.08074	7412104	any	Slovenian_2.8	Slovenian
nsubj	1.26218	any	0.07511	7412104	any	Slovenian_2.8	Slovenian
obj	-10.04591	any	-0.25859	764030	any	Basque_2.8	Basque
nsubj	5.97416	any	1.24662	764030	any	Basque_2.8	Basque
obj	-9.98834	any	-1.53315	6311742	any	Bambara_2.8	Bambara
nsubj	-6.32744	any	-1.18882	6311742	any	Bambara_2.8	Bambara
obj	9.98498	any	-0.23067	2681843	any	North_Sami_2.8	North_Sami
nsubj	-6.66768	any	1.44514	2681843	any	North_Sami_2.8	North_Sami
obj	9.988	any	0.28187	5797853	any	Latin_2.8	Latin
nsubj	5.30585	any	0.13211	5797853	any	Latin_2.8	Latin
obj	-10.02905	any	-1.76069	1259477	any	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	5.64328	any	0.20516	1259477	any	Komi_Zyrian_2.8	Komi_Zyrian
obj	-9.99562	any	-0.05155	9739121	any	Kurmanji_2.8	Kurmanji
nsubj	-1.23547	any	-0.91404	9739121	any	Kurmanji_2.8	Kurmanji
obj	-10.00308	any	1.13435	4685292	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	6.31494	any	1.33868	4685292	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	-10.00169	any	1.32446	115775	any	Galician_2.8	Galician
nsubj	2.13346	any	0.65261	115775	any	Galician_2.8	Galician
obj	-10.00809	any	-0.2206	9294399	any	Naija_2.8	Naija
nsubj	1.70925	any	-1.32938	9294399	any	Naija_2.8	Naija
obj	-10.00006	any	0.71616	6680148	any	Uyghur_2.8	Uyghur
nsubj	2.68258	any	-0.19799	6680148	any	Uyghur_2.8	Uyghur
obj	-9.96732	any	-0.12172	7556832	any	Turkish_2.8	Turkish
nsubj	-6.06146	any	-1.66932	7556832	any	Turkish_2.8	Turkish
obj	9.99976	any	0.4496	71904	any	English_2.8	English
nsubj	-0.78688	any	-1.05358	71904	any	English_2.8	English
obj	-9.97794	any	-2.16161	8202103	any	Wolof_2.8	Wolof
nsubj	4.67546	any	-2.33466	8202103	any	Wolof_2.8	Wolof
obj	-10.02803	any	1.10784	7419033	any	Erzya_2.8	Erzya
nsubj	-6.60839	any	-1.73319	7419033	any	Erzya_2.8	Erzya
obj	-10.04275	any	0.7532	1872363	any	Latvian_2.8	Latvian
nsubj	-5.86205	any	-3.75789	1872363	any	Latvian_2.8	Latvian
obj	9.97183	any	1.69719	9015601	any	Belarusian_2.8	Belarusian
nsubj	5.71289	any	-0.66939	9015601	any	Belarusian_2.8	Belarusian
obj	9.97051	any	-1.71956	7134298	any	Slovak_2.8	Slovak
nsubj	-6.30543	any	2.04096	7134298	any	Slovak_2.8	Slovak
obj	10.00134	any	0.19836	6797987	any	Kurmanji_2.8	Kurmanji
nsubj	1.61971	any	-0.87037	6797987	any	Kurmanji_2.8	Kurmanji
obj	10.03198	any	-0.58735	5885587	any	Croatian_2.8	Croatian
nsubj	-4.50296	any	1.22135	5885587	any	Croatian_2.8	Croatian
obj	10.00085	any	0.26562	1416710	any	Uyghur_2.8	Uyghur
nsubj	-1.16081	any	-0.66612	1416710	any	Uyghur_2.8	Uyghur
obj	10.00221	any	0.03694	3918559	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	1.17157	any	-1.12679	3918559	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	9.97076	any	0.27665	4881879	any	Maltese_2.8	Maltese
nsubj	-4.98165	any	0.39423	4881879	any	Maltese_2.8	Maltese
obj	-10.00007	any	0.10682	897163	any	Romanian_2.8	Romanian
nsubj	-0.25378	any	-0.43521	897163	any	Romanian_2.8	Romanian
obj	10.0034	any	-1.01848	5171504	any	Bambara_2.8	Bambara
nsubj	0.05426	any	-2.33847	5171504	any	Bambara_2.8	Bambara
obj	-9.98551	any	-1.15072	7402174	any	Indonesian_2.8	Indonesian
nsubj	5.32146	any	0.11837	7402174	any	Indonesian_2.8	Indonesian
obj	-10.02995	any	1.426	1369370	any	Faroese_2.8	Faroese
nsubj	6.31065	any	-2.26053	1369370	any	Faroese_2.8	Faroese
obj	-10.0	any	-0.07944	9006584	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	-0.94459	any	-1.18068	9006584	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	10.04474	any	-0.36604	5599067	any	Uyghur_2.8	Uyghur
nsubj	-5.76749	any	0.61464	5599067	any	Uyghur_2.8	Uyghur
obj	10.01357	any	0.87973	6417636	any	Romanian_2.8	Romanian
nsubj	4.91816	any	-1.69888	6417636	any	Romanian_2.8	Romanian
obj	-10.00212	any	0.59693	8322531	any	Dutch_2.8	Dutch
nsubj	1.90814	any	-0.424	8322531	any	Dutch_2.8	Dutch
obj	-10.01729	any	-0.1444	2338673	any	Amharic_2.8	Amharic
nsubj	6.47048	any	-1.47236	2338673	any	Amharic_2.8	Amharic
obj	10.02984	any	-1.67606	4172198	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	-5.20121	any	0.13479	4172198	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	-9.98931	any	-2.11681	1767498	any	Classical_Chinese_2.8	Classical_Chinese
nsubj	5.83438	any	1.26092	1767498	any	Classical_Chinese_2.8	Classical_Chinese
obj	-10.02367	any	2.55814	5509487	any	Kurmanji_2.8	Kurmanji
nsubj	-5.74676	any	-0.44926	5509487	any	Kurmanji_2.8	Kurmanji
obj	-10.02742	any	2.34184	6625386	any	Dutch_2.8	Dutch
nsubj	-6.37657	any	-1.00658	6625386	any	Dutch_2.8	Dutch
obj	9.9575	any	0.78439	6436118	any	Korean_2.8	Korean
nsubj	5.32919	any	-0.22447	6436118	any	Korean_2.8	Korean
obj	10.00372	any	-0.03625	5241613	any	Coptic_2.8	Coptic
nsubj	1.57187	any	-2.48416	5241613	any	Coptic_2.8	Coptic
