AverageLoss	Counter	DH_Mean_NoPunct	DH_Sigma_NoPunct	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	FileName	Language	Language_	ModelName
10.0	1990000	3.9644783	0.22803584	acl	0.6770047	0.12679937	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.4533327	0.24706529	advcl	0.4663873	0.12737362	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	1.211476	0.044408053	advmod	-0.4137855	0.07344693	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	4.705008	0.20010164	amod	-0.6384964	0.05063615	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-3.7477899	0.48232853	appos	0.6097623	0.5109848	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-4.3849587	0.45062625	aux	-0.44442827	0.30354238	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-4.3270082	0.23506737	case	0.792079	0.24928229	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.4152942	0.22786853	cc	2.8345442	0.061580975	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	2.6267414	0.19440053	ccomp	-2.1320357	0.19782023	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	1.550718	0.8108069	clf	-0.20069295	0.87540853	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-0.53030515	0.11108224	compound	-2.311748	0.13329391	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-5.665948	0.3669694	conj	0.6891423	0.12995057	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-5.1387234	0.41374254	cop	-0.5566122	0.17437531	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	2.947774	0.3673193	csubj	0.14056209	0.20243156	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	0.81697404	0.89109385	dep	-0.64131564	0.95408547	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	5.3222213	0.30374858	det	-1.376424	0.07719706	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	0.39877644	0.19319107	discourse	2.5193298	0.3074471	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-0.30232707	0.6868477	dislocated	1.2601523	0.79768443	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-3.3910978	0.49095115	fixed	-1.088916	0.8349821	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-4.866073	0.42488244	flat	-2.2133858	0.25954038	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-0.44894415	0.96301776	goeswith	0.019244794	1.0111731	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.6954176	0.48042262	iobj	-0.8000447	0.15969883	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-0.75884306	0.18749046	mark	2.781753	0.4072869	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	4.4565525	0.1678653	nmod	-0.48127097	0.073777035	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.4767828	0.1001395	nsubj	0.81987244	0.04616499	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	4.677876	0.3780916	nummod	-1.5764852	0.17935003	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.9251235	0.14118852	obj	-0.8161766	0.063834086	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.8836546	0.110236295	obl	-0.035117473	0.025692187	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	-0.68866915	0.48675543	orphan	-0.04915809	0.59443	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	0.59219134	0.28348148	parataxis	3.6671438	0.546493	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	0.021111373	0.98576784	punct	-0.05011339	0.99277574	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	0.99280614	0.7746488	vocative	1.1365503	0.70718974	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	3.9808395	0.44229788	xcomp	-1.3446596	0.21103446	3145858	Turkish_2.6	Turkish	inferRealGrammars.py
10.0	1990000	6.240616	0.38747358	acl	0.6234036	0.08041264	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.3472652	0.24734788	advcl	0.9799148	0.04940555	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	4.886673	0.17821427	advmod	0.5107566	0.041623037	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.0353174	0.31179076	amod	-0.9822359	0.06943191	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-1.1771866	0.148863	appos	-0.99088675	0.18139501	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-1.3552889	0.08297017	aux	-4.464858	0.39103287	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-4.043422	0.41688156	case	1.7013607	0.2722269	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	3.345662	0.2741337	cc	3.7476459	0.15516171	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.2642665	0.41267338	ccomp	1.075628	0.074945204	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	6.3125896	0.39152485	compound	-1.8267051	0.09967074	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-6.0300245	0.3575107	conj	0.41809025	0.2279747	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-4.66732	0.4064381	cop	-1.6507697	0.29814833	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	3.3995206	0.49251986	csubj	-0.73319876	0.31630096	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	0.26144603	0.057650473	dep	0.62897104	0.14682953	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	4.258625	0.32363144	det	-0.7361809	0.13754144	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	0.230254	0.783483	discourse	1.0324632	0.857773	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.562039	0.39043623	dislocated	1.9580145	0.04376106	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-4.0403504	0.46129796	fixed	0.02694296	0.8714974	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-5.904685	0.38259834	flat	-1.4464775	0.122614846	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-2.7724743	0.52438813	goeswith	-1.7218906	0.64049065	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	3.4416704	0.51727796	iobj	0.06304496	0.17993434	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	0.26780543	0.15810765	mark	0.38716084	0.32089168	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.3740373	0.28949836	nmod	0.27073064	0.078505754	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.1471415	0.20231172	nsubj	1.0673151	0.021681009	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	2.5644884	0.13847613	nummod	-2.7639	0.17120118	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	4.939906	0.13904068	obj	-0.4164726	0.03853177	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	5.374169	0.41980085	obl	0.5208018	0.039129786	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-0.055319805	0.83389217	orphan	-0.4004979	0.9377345	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	-0.027333532	1.0175998	punct	-0.009380641	0.9975974	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	0.31107476	0.8217326	vocative	0.6532947	1.0268207	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1990000	4.2205877	0.43139488	xcomp	0.8830191	0.16879803	5092027	Korean_2.6	Korean	inferRealGrammars.py
10.0	1690000	0.968359	0.1653791	acl	-2.0106115	0.20616154	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	1.8966309	0.19984147	advcl	0.31277776	0.10755991	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	2.4465625	0.12976512	advmod	-0.7645521	0.053127754	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	3.6812649	0.46799693	amod	-2.9932997	0.27779594	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-2.8982146	0.49993408	appos	1.0811661	0.56849277	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	0.7730701	0.08637992	aux	-2.0894377	0.14135166	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-0.6745242	0.087504715	case	1.4319919	0.27295864	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	2.6349273	0.44119167	cc	0.8126872	0.2533725	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-3.8041248	0.3296928	ccomp	0.32279924	0.120214425	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-3.893874	0.40991417	clf	-0.21674186	0.63371533	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-0.16432454	0.10297211	compound	-2.0214872	0.118278176	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-4.7755036	0.39143226	conj	1.8814878	0.11416276	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	3.3712804	0.4661875	cop	-1.3901291	0.17992795	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	2.0332265	0.64811784	csubj	0.8185526	0.48578084	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	4.345853	0.39634767	det	-1.4010507	0.12436544	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-1.4949362	0.06584183	discourse	1.7766287	0.06759646	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	1.9373574	0.6408942	dislocated	1.1261575	0.57040757	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-2.4342775	0.5543617	flat	-0.4264371	0.90668154	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-1.8288443	0.69055027	iobj	-0.733345	0.45240122	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-0.42958924	0.1615158	mark	1.1127336	0.1813961	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	4.123189	0.46357238	nmod	-1.0886947	0.18078482	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	3.6810515	0.20643874	nsubj	0.18464042	0.06879318	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	3.9944084	0.44622064	nummod	-2.2149663	0.17731324	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-3.3987617	0.2110066	obj	-0.9598805	0.096124366	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	1.627458	0.14496629	obl	-0.08598573	0.13668668	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-3.6902294	0.4797401	parataxis	3.9394886	0.281813	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-0.0064354665	1.0243661	punct	0.01314279	0.98546034	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	3.664404	0.43739036	reparandum	0.18093555	0.2396022	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	1.4245601	0.34282738	vocative	3.3248594	0.37641212	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1690000	-3.6675763	0.47140038	xcomp	0.7124053	0.14611524	6521555	Cantonese_2.6	Cantonese	inferRealGrammars.py
10.0	1990000	-4.3496304	0.42266223	acl	2.4942405	0.3702426	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.67292	0.118434176	advcl	1.9996549	0.13889244	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	1.9869455	0.098663114	advmod	-0.19085264	0.09260375	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	4.5583253	0.27037033	amod	-4.6111784	0.10682699	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-3.0209398	0.5147541	appos	1.5383837	0.74586517	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	3.6023674	0.33569205	aux	-2.537363	0.17966108	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	3.7165473	0.23034702	case	-0.6084912	0.10531874	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	4.818125	0.28351554	cc	3.953823	0.2204799	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-2.4496448	0.20365712	ccomp	0.7106638	0.24053316	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-1.5453186	0.39381567	compound	-0.24488026	1.0087944	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-5.699165	0.351801	conj	2.7711573	0.15688701	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	1.891444	0.15148994	cop	-1.1953778	0.1380993	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-1.8179842	0.38199428	csubj	0.72373563	0.3951586	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.5294628	0.30445302	dep	0.022422696	0.39198723	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	4.5106544	0.2979989	det	-2.5115135	0.20059668	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	2.256503	0.11059152	discourse	0.5781503	0.14009455	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	0.63235545	0.83891857	dislocated	0.0076437094	1.0152552	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-3.3637419	0.47518316	fixed	-0.11460169	0.96546745	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-3.9698176	0.4325397	flat	-0.4744047	0.63489705	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.447125	0.8691126	goeswith	-0.009355139	1.011702	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.73020893	0.08562386	iobj	-0.45432356	0.14727522	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	4.586645	0.427898	mark	4.1677947	0.32616153	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	1.6680709	0.038542155	nmod	-5.1967716	0.1411919	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	1.1765414	0.054725774	nsubj	0.2879169	0.032678932	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	2.8855093	0.2581287	nummod	-3.2480342	0.2538129	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.6950812	0.07319741	obj	-0.4909036	0.11404484	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	0.16538493	0.030933952	obl	0.19696547	0.070270985	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.24330765	0.3416854	orphan	0.3539593	0.42608696	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.37863925	0.14070731	parataxis	2.7541595	0.31250498	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	0.0186228	1.0405728	punct	-0.04159315	1.0108141	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	0.6794775	0.800752	reparandum	0.006978628	1.0131191	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	0.61193275	0.49802506	vocative	0.041913915	0.62318796	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-2.1212409	0.16845505	xcomp	-0.6245169	0.23523913	555400	Latvian_2.6	Latvian	inferRealGrammars.py
10.0	1990000	-0.8259553	-0.08497753	acl	-0.74967736	0.043122135	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-0.6488543	-0.0282048	advcl	2.6261609	0.073807746	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	1.4259716	-0.015251499	advmod	-0.39278942	0.0476026	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	0.5725637	-0.0050862255	amod	-4.511395	-0.061324537	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-5.9001884	0.40197122	appos	0.005726346	0.12979837	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-0.3338046	0.037092593	aux	-1.7680384	0.06813124	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	5.983244	0.19167869	case	-0.08260193	0.0039091795	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	4.567844	0.15527809	cc	3.644703	-0.075563096	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-5.094321	0.2119739	ccomp	2.3097413	0.14741287	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-7.662982	0.37761152	conj	2.6857402	0.03408812	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	1.3030664	-0.015608121	cop	-0.66751343	0.06669659	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-3.1857023	0.25783512	csubj	2.2833807	0.21079133	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-0.15611097	0.9849856	dep	0.050180186	0.99241865	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	2.7685373	-0.02317574	det	-2.7166045	0.04058373	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	1.295756	0.2715724	discourse	2.4017153	0.38982671	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-1.3693949	-0.01408436	expl	-1.9201957	-0.037984475	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-6.317298	0.38313165	fixed	-3.4870641	0.64526385	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-6.341565	0.35515964	flat	-2.7977164	0.10511152	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-1.3626717	-0.07966589	iobj	-0.49326786	0.021024924	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	1.7995166	0.24763422	list	4.0448675	0.40427727	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	4.129689	0.15955053	mark	3.2170317	0.0694279	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-2.5296047	0.034048166	nmod	-1.0574867	0.046652384	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	0.9006401	0.013073024	nsubj	0.56430477	0.0361406	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	4.4381557	0.13956784	nummod	-3.0441082	0.20800932	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-1.4364473	0.016366381	obj	-0.19129232	-0.006619191	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-0.97722226	-0.030687045	obl	0.50619763	-0.019654218	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	0.09430019	0.38205352	orphan	1.284204	0.5955205	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	0.9439651	-0.02732662	parataxis	0.98783684	0.11690829	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-0.032579802	1.0241605	punct	0.03137947	0.98872614	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-0.3093472	0.1347022	vocative	1.9617522	0.10683571	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-3.360221	-0.04144054	xcomp	0.94047433	0.036734343	7550162	Polish_2.6	Polish	inferRealGrammars.py
10.0	1990000	-6.2418246	0.38567922	acl	1.7722212	0.09111965	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-0.98982877	0.0789418	advcl	2.1931524	0.09183471	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	0.36429113	0.051547226	advmod	-0.67968374	0.040621698	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-6.80121	0.37438402	amod	-2.2496295	0.059648525	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-4.995921	0.37356824	appos	1.1092867	0.109475866	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	4.577363	0.36883405	aux	0.6011708	0.21516979	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	6.6121674	0.16636537	case	0.57186854	0.013408373	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	5.1033616	0.2831787	cc	4.9215045	0.15541224	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-3.9080331	0.19724572	ccomp	2.2714345	0.17386965	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-3.67192	0.06735987	compound	-6.594095	0.21099019	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-6.612543	0.37438262	conj	2.5613003	0.069025904	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	2.7542326	0.12236139	cop	-0.99224544	0.02772585	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-0.98209673	0.5906004	csubj	0.121186964	0.9142177	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-1.4190688	0.04224326	dep	0.7034488	0.093048275	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	3.456483	0.061261248	det	-2.608235	0.064207554	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	0.2257981	0.97703236	discourse	0.035757504	0.9824574	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	1.8710371	0.759923	dislocated	1.3481323	0.6569675	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-5.5227027	0.3894163	fixed	-1.7039148	0.55949855	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-6.0763793	0.40679166	flat	-3.4341197	0.1114822	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-0.57258475	0.93943137	goeswith	-1.0528353	0.8255628	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	6.591516	0.35324666	mark	2.0700147	0.051358785	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-3.4360993	0.07369714	nmod	-0.25083312	0.03311178	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	0.8602598	-0.0744435	nsubj	-0.049808446	0.03751169	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	1.1798702	-0.029000666	nummod	-2.2596204	0.11542749	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-3.2057676	0.07179328	obj	-0.05328228	0.03835811	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-1.4547738	0.02126047	obl	0.4494356	0.021489639	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-1.4156376	0.15860114	parataxis	1.4581174	0.121550016	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	0.0048507582	1.0254971	punct	0.017517414	0.99166363	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-4.380806	0.27833843	xcomp	0.89891094	0.09591657	688184	Hebrew_2.6	Hebrew	inferRealGrammars.py
10.0	1990000	-1.3863032	0.15021306	acl	-0.86461276	0.35755005	7955698	North_Sami_2.6	North_Sami	inferRealGrammars.py
10.0	1990000	-1.9312861	0.1776557	advcl	1.593395	0.2588616	7955698	North_Sami_2.6	North_Sami	inferRealGrammars.py
10.0	1990000	0.39010915	0.07829087	advmod	-1.2503268	0.08155241	7955698	North_Sami_2.6	North_Sami	inferRealGrammars.py
10.0	1990000	3.8678923	0.29636782	amod	-2.5830076	0.23562218	7955698	North_Sami_2.6	North_Sami	inferRealGrammars.py
10.0	1990000	-2.445127	0.5592402	appos	-0.8471021	0.8626268	7955698	North_Sami_2.6	North_Sami	inferRealGrammars.py
10.0	1990000	3.4258878	0.29660043	aux	-1.5356749	0.082626514	7955698	North_Sami_2.6	North_Sami	inferRealGrammars.py
