CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
obj	-4.41973	NOUN	3.1401	6294381	VERB	Romanian_2.8	Romanian
nsubj	-0.05906	NOUN	0.95269	2293155	VERB	Old_French_2.8	Old_French
obj	0.62502	NOUN	1.25416	2293155	VERB	Old_French_2.8	Old_French
nsubj	-0.14911	NOUN	0.40823	6777032	VERB	Gothic_2.8	Gothic
obj	-0.18658	NOUN	0.09308	6777032	VERB	Gothic_2.8	Gothic
nsubj	-0.09939	NOUN	-0.08616	7307785	VERB	Akkadian_2.8	Akkadian
obj	-0.49301	NOUN	-0.22698	7307785	VERB	Akkadian_2.8	Akkadian
nsubj	-2.10414	NOUN	1.1977	2998570	VERB	Cantonese_2.8	Cantonese
obj	5.36894	NOUN	0.96771	2998570	VERB	Cantonese_2.8	Cantonese
nsubj	1.03142	NOUN	0.24973	853057	VERB	Latin_2.8	Latin
obj	-2.68961	NOUN	0.92074	853057	VERB	Latin_2.8	Latin
nsubj	-0.34494	NOUN	-0.62611	2847395	VERB	Icelandic_2.8	Icelandic
obj	0.33438	NOUN	0.30096	2847395	VERB	Icelandic_2.8	Icelandic
nsubj	-0.14974	NOUN	-0.44776	1671499	VERB	Faroese_2.8	Faroese
obj	-0.22493	NOUN	0.04332	1671499	VERB	Faroese_2.8	Faroese
nsubj	5.25522	NOUN	1.3189	6486304	VERB	Uyghur_2.8	Uyghur
obj	3.21019	NOUN	0.97966	6486304	VERB	Uyghur_2.8	Uyghur
nsubj	5.50712	NOUN	4.72851	4357634	VERB	Buryat_2.8	Buryat
obj	4.96907	NOUN	1.09934	4357634	VERB	Buryat_2.8	Buryat
nsubj	3.54157	NOUN	-1.14806	6387183	VERB	Bulgarian_2.8	Bulgarian
obj	4.69685	NOUN	1.01152	6387183	VERB	Bulgarian_2.8	Bulgarian
nsubj	-0.02303	NOUN	-0.31889	1602862	VERB	Armenian_2.8	Armenian
obj	0.00449	NOUN	0.35211	1602862	VERB	Armenian_2.8	Armenian
nsubj	-3.43746	NOUN	0.16086	839922	VERB	Urdu_2.8	Urdu
obj	4.86477	NOUN	0.07507	839922	VERB	Urdu_2.8	Urdu
nsubj	-4.69712	NOUN	1.85191	238650	VERB	Japanese_2.8	Japanese
obj	-5.16151	NOUN	2.91198	238650	VERB	Japanese_2.8	Japanese
nsubj	-4.89436	NOUN	-1.02241	9587230	VERB	Bulgarian_2.8	Bulgarian
obj	-5.33202	NOUN	1.7737	9587230	VERB	Bulgarian_2.8	Bulgarian
nsubj	-0.18101	NOUN	-0.16442	8856331	VERB	Hebrew_2.8	Hebrew
obj	0.13245	NOUN	0.53584	8856331	VERB	Hebrew_2.8	Hebrew
nsubj	-5.16451	NOUN	1.02824	6601031	VERB	Erzya_2.8	Erzya
obj	-3.62186	NOUN	1.02286	6601031	VERB	Erzya_2.8	Erzya
nsubj	-4.51904	NOUN	-0.55567	8905868	VERB	Swedish_2.8	Swedish
obj	-4.83896	NOUN	2.48087	8905868	VERB	Swedish_2.8	Swedish
nsubj	3.42101	NOUN	-0.61235	2300835	VERB	Greek_2.8	Greek
obj	4.56462	NOUN	1.49324	2300835	VERB	Greek_2.8	Greek
nsubj	-0.35262	NOUN	0.01709	6658915	VERB	Turkish_2.8	Turkish
obj	-0.10374	NOUN	0.32997	6658915	VERB	Turkish_2.8	Turkish
nsubj	1.70808	NOUN	0.69773	3184617	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-3.48376	NOUN	-0.21305	3184617	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	0.39391	NOUN	-0.92221	5519642	VERB	Arabic_2.8	Arabic
obj	4.23433	NOUN	1.42335	5519642	VERB	Arabic_2.8	Arabic
nsubj	0.83964	NOUN	0.28287	245513	VERB	Upper_Sorbian_2.8	Upper_Sorbian
obj	-0.07306	NOUN	1.01309	245513	VERB	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-0.31694	NOUN	-0.55151	6454156	VERB	Danish_2.8	Danish
obj	0.36965	NOUN	1.17898	6454156	VERB	Danish_2.8	Danish
nsubj	0.08601	NOUN	0.15235	7060864	VERB	Naija_2.8	Naija
obj	0.46895	NOUN	0.40975	7060864	VERB	Naija_2.8	Naija
nsubj	-5.02866	NOUN	0.47075	5163208	VERB	Serbian_2.8	Serbian
obj	5.128	NOUN	0.83903	5163208	VERB	Serbian_2.8	Serbian
nsubj	0.29943	NOUN	-0.66693	9157193	VERB	Komi_Zyrian_2.8	Komi_Zyrian
obj	0.13347	NOUN	0.32583	9157193	VERB	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	4.74344	NOUN	-0.40267	2706356	VERB	Persian_2.8	Persian
obj	4.13352	NOUN	1.14489	2706356	VERB	Persian_2.8	Persian
nsubj	-5.83255	NOUN	3.45335	2060445	VERB	Kazakh_2.8	Kazakh
obj	-4.64801	NOUN	0.17139	2060445	VERB	Kazakh_2.8	Kazakh
nsubj	-2.24227	NOUN	-1.59003	1282404	VERB	Ukrainian_2.8	Ukrainian
obj	-4.27781	NOUN	0.5082	1282404	VERB	Ukrainian_2.8	Ukrainian
nsubj	-3.99952	NOUN	-0.65591	9896450	VERB	Bambara_2.8	Bambara
obj	-4.31279	NOUN	-1.56397	9896450	VERB	Bambara_2.8	Bambara
nsubj	1.57322	NOUN	0.83577	7292630	VERB	Hindi_2.8	Hindi
obj	-4.81073	NOUN	0.81885	7292630	VERB	Hindi_2.8	Hindi
nsubj	-3.37868	NOUN	1.43746	2296201	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-1.01435	NOUN	0.57259	2296201	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	2.55317	NOUN	1.05131	4101302	VERB	Urdu_2.8	Urdu
obj	5.47935	NOUN	1.92499	4101302	VERB	Urdu_2.8	Urdu
nsubj	3.75018	NOUN	-0.23583	1462294	VERB	Western_Armenian_2.8	Western_Armenian
obj	4.49611	NOUN	1.65784	1462294	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	-4.03159	NOUN	-1.14765	5578772	VERB	Greek_2.8	Greek
obj	-4.98007	NOUN	2.12218	5578772	VERB	Greek_2.8	Greek
nsubj	5.08653	NOUN	1.40448	1398103	VERB	Basque_2.8	Basque
obj	-4.91263	NOUN	0.7933	1398103	VERB	Basque_2.8	Basque
nsubj	-3.59467	NOUN	-0.17847	1589717	VERB	Galician_2.8	Galician
obj	-5.76227	NOUN	3.62274	1589717	VERB	Galician_2.8	Galician
nsubj	5.4441	NOUN	0.36242	6247069	VERB	Hebrew_2.8	Hebrew
obj	-4.4041	NOUN	0.20842	6247069	VERB	Hebrew_2.8	Hebrew
nsubj	4.50723	NOUN	-0.82298	7880180	VERB	Persian_2.8	Persian
obj	4.08691	NOUN	1.57168	7880180	VERB	Persian_2.8	Persian
nsubj	-6.01713	NOUN	-1.39153	3109983	VERB	Erzya_2.8	Erzya
obj	-3.68964	NOUN	1.42928	3109983	VERB	Erzya_2.8	Erzya
nsubj	-0.12571	NOUN	-0.31615	3265875	VERB	Latvian_2.8	Latvian
obj	-0.18261	NOUN	0.3416	3265875	VERB	Latvian_2.8	Latvian
nsubj	4.91144	NOUN	1.02941	2485555	VERB	Lithuanian_2.8	Lithuanian
obj	-1.09105	NOUN	1.44346	2485555	VERB	Lithuanian_2.8	Lithuanian
nsubj	2.05635	NOUN	-1.70616	2544273	VERB	Faroese_2.8	Faroese
obj	0.71422	NOUN	0.86047	2544273	VERB	Faroese_2.8	Faroese
nsubj	1.49092	NOUN	-0.04872	1547130	VERB	North_Sami_2.8	North_Sami
obj	-0.09925	NOUN	0.85428	1547130	VERB	North_Sami_2.8	North_Sami
nsubj	4.67909	NOUN	0.18845	5554565	VERB	Komi_Zyrian_2.8	Komi_Zyrian
obj	-3.85161	NOUN	-0.40227	5554565	VERB	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	-4.76451	NOUN	0.69937	2442398	VERB	Chinese_2.8	Chinese
obj	5.23554	NOUN	0.67647	2442398	VERB	Chinese_2.8	Chinese
nsubj	-3.10743	NOUN	-0.13351	2131923	VERB	Armenian_2.8	Armenian
obj	4.62022	NOUN	0.88321	2131923	VERB	Armenian_2.8	Armenian
nsubj	-2.39234	NOUN	-1.41061	7220889	VERB	Welsh_2.8	Welsh
obj	3.3992	NOUN	-0.20523	7220889	VERB	Welsh_2.8	Welsh
nsubj	5.11811	NOUN	1.90725	7597256	VERB	Uyghur_2.8	Uyghur
obj	-4.07734	NOUN	0.41761	7597256	VERB	Uyghur_2.8	Uyghur
nsubj	-4.56288	NOUN	4.59849	4406502	VERB	Buryat_2.8	Buryat
obj	-5.16986	NOUN	-0.21346	4406502	VERB	Buryat_2.8	Buryat
nsubj	4.40575	NOUN	-0.0496	4283258	VERB	Persian_2.8	Persian
obj	-2.08847	NOUN	1.79443	4283258	VERB	Persian_2.8	Persian
nsubj	-5.46713	NOUN	-0.24093	3013196	VERB	Upper_Sorbian_2.8	Upper_Sorbian
obj	-5.05972	NOUN	2.5386	3013196	VERB	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-0.06132	NOUN	0.23744	2988239	VERB	Korean_2.8	Korean
obj	-0.48899	NOUN	0.42691	2988239	VERB	Korean_2.8	Korean
nsubj	0.09681	NOUN	1.59311	9787881	VERB	Japanese_2.8	Japanese
obj	1.77362	NOUN	0.65764	9787881	VERB	Japanese_2.8	Japanese
nsubj	4.50624	NOUN	1.27767	1217665	VERB	Ukrainian_2.8	Ukrainian
obj	-4.71049	NOUN	-0.13961	1217665	VERB	Ukrainian_2.8	Ukrainian
nsubj	3.68752	NOUN	1.69328	5801285	VERB	Catalan_2.8	Catalan
obj	-6.10306	NOUN	1.89212	5801285	VERB	Catalan_2.8	Catalan
nsubj	5.23849	NOUN	-0.2822	2308105	VERB	Polish_2.8	Polish
obj	4.48054	NOUN	2.27003	2308105	VERB	Polish_2.8	Polish
nsubj	-0.00419	NOUN	0.39322	5493904	VERB	Gothic_2.8	Gothic
obj	0.08545	NOUN	0.09932	5493904	VERB	Gothic_2.8	Gothic
nsubj	4.48992	NOUN	1.44036	9374608	VERB	French_2.8	French
obj	-5.36493	NOUN	1.66561	9374608	VERB	French_2.8	French
nsubj	-0.74161	NOUN	0.02251	6784384	VERB	Turkish_2.8	Turkish
obj	-0.34226	NOUN	-0.13509	6784384	VERB	Turkish_2.8	Turkish
nsubj	-0.12125	NOUN	-0.14549	4508065	VERB	Finnish_2.8	Finnish
obj	0.24042	NOUN	0.4195	4508065	VERB	Finnish_2.8	Finnish
nsubj	-2.58035	NOUN	-0.05954	1506696	VERB	Akkadian_2.8	Akkadian
obj	-4.10461	NOUN	0.65365	1506696	VERB	Akkadian_2.8	Akkadian
nsubj	-0.2427	NOUN	1.17535	2940559	VERB	Buryat_2.8	Buryat
obj	1.40238	NOUN	0.29412	2940559	VERB	Buryat_2.8	Buryat
nsubj	0.44906	NOUN	-0.05435	5099239	VERB	Polish_2.8	Polish
obj	0.14772	NOUN	-0.07751	5099239	VERB	Polish_2.8	Polish
nsubj	-3.41976	NOUN	0.45692	1294429	VERB	Kazakh_2.8	Kazakh
obj	-2.01672	NOUN	0.39983	1294429	VERB	Kazakh_2.8	Kazakh
nsubj	5.00887	NOUN	0.57864	4593510	VERB	Kurmanji_2.8	Kurmanji
obj	4.53042	NOUN	-0.48193	4593510	VERB	Kurmanji_2.8	Kurmanji
nsubj	2.47101	NOUN	0.81716	9442963	VERB	Gothic_2.8	Gothic
obj	2.51844	NOUN	1.06139	9442963	VERB	Gothic_2.8	Gothic
nsubj	-5.1978	NOUN	-0.97791	243689	VERB	Ukrainian_2.8	Ukrainian
obj	-5.13733	NOUN	1.64358	243689	VERB	Ukrainian_2.8	Ukrainian
nsubj	-0.12015	NOUN	0.17589	9476428	VERB	Slovenian_2.8	Slovenian
obj	0.02418	NOUN	0.7122	9476428	VERB	Slovenian_2.8	Slovenian
nsubj	-4.60195	NOUN	0.72584	9287094	VERB	Kurmanji_2.8	Kurmanji
obj	-4.18391	NOUN	1.50641	9287094	VERB	Kurmanji_2.8	Kurmanji
nsubj	3.89633	NOUN	0.98498	5109644	VERB	Lithuanian_2.8	Lithuanian
obj	-5.02647	NOUN	0.88451	5109644	VERB	Lithuanian_2.8	Lithuanian
nsubj	-4.90645	NOUN	-0.9693	8289655	VERB	Chinese_2.8	Chinese
obj	5.33728	NOUN	0.41854	8289655	VERB	Chinese_2.8	Chinese
nsubj	-4.34419	NOUN	1.10176	7058950	VERB	Belarusian_2.8	Belarusian
obj	4.3565	NOUN	0.4067	7058950	VERB	Belarusian_2.8	Belarusian
nsubj	-4.63357	NOUN	0.04356	1531802	VERB	French_2.8	French
obj	-5.02478	NOUN	2.0464	1531802	VERB	French_2.8	French
nsubj	-0.36566	NOUN	-0.45391	5766807	VERB	Persian_2.8	Persian
obj	-0.5076	NOUN	1.03855	5766807	VERB	Persian_2.8	Persian
nsubj	-0.54252	NOUN	0.42697	7921376	VERB	German_2.8	German
obj	0.31252	NOUN	1.62654	7921376	VERB	German_2.8	German
nsubj	4.63416	NOUN	-0.49692	4068809	VERB	Turkish_2.8	Turkish
obj	4.46882	NOUN	-1.29159	4068809	VERB	Turkish_2.8	Turkish
nsubj	3.2078	NOUN	-0.18497	9365267	VERB	Naija_2.8	Naija
obj	2.79676	NOUN	0.73314	9365267	VERB	Naija_2.8	Naija
nsubj	2.91113	NOUN	-0.36705	63761	VERB	Spanish_2.8	Spanish
obj	5.05232	NOUN	3.26531	63761	VERB	Spanish_2.8	Spanish
nsubj	-0.20813	NOUN	-0.12441	3913802	VERB	Czech_2.8	Czech
obj	0.3727	NOUN	0.61735	3913802	VERB	Czech_2.8	Czech
nsubj	0.27993	NOUN	-0.06015	9965301	VERB	Finnish_2.8	Finnish
obj	0.25353	NOUN	0.37913	9965301	VERB	Finnish_2.8	Finnish
nsubj	3.47564	NOUN	0.27892	2159798	VERB	Wolof_2.8	Wolof
obj	-4.71894	NOUN	0.18177	2159798	VERB	Wolof_2.8	Wolof
nsubj	4.52727	NOUN	2.02881	433601	VERB	Japanese_2.8	Japanese
obj	4.60835	NOUN	3.39073	433601	VERB	Japanese_2.8	Japanese
nsubj	-0.26929	NOUN	0.12619	3714974	VERB	English_2.8	English
obj	0.11236	NOUN	0.99289	3714974	VERB	English_2.8	English
nsubj	1.8211	NOUN	0.04466	8282695	VERB	Old_East_Slavic_2.8	Old_East_Slavic
obj	-3.89804	NOUN	-0.36287	8282695	VERB	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	-0.10151	NOUN	0.37171	4453591	VERB	German_2.8	German
obj	-0.40496	NOUN	1.66245	4453591	VERB	German_2.8	German
nsubj	4.38076	NOUN	2.81531	411332	VERB	Japanese_2.8	Japanese
obj	4.09527	NOUN	2.49945	411332	VERB	Japanese_2.8	Japanese
nsubj	0.36283	NOUN	-0.42554	5182329	VERB	Danish_2.8	Danish
obj	-0.11601	NOUN	1.13393	5182329	VERB	Danish_2.8	Danish
nsubj	-4.84259	NOUN	1.02485	6980593	VERB	Breton_2.8	Breton
obj	2.68763	NOUN	0.91817	6980593	VERB	Breton_2.8	Breton
nsubj	4.77122	NOUN	2.44508	9829772	VERB	Dutch_2.8	Dutch
obj	-4.60146	NOUN	1.65348	9829772	VERB	Dutch_2.8	Dutch
nsubj	4.77349	NOUN	-0.29009	5392235	VERB	Czech_2.8	Czech
obj	4.77732	NOUN	2.22399	5392235	VERB	Czech_2.8	Czech
nsubj	3.83248	NOUN	-1.36648	4537420	VERB	Turkish_2.8	Turkish
obj	4.06466	NOUN	1.66491	4537420	VERB	Turkish_2.8	Turkish
nsubj	4.01873	NOUN	0.03848	2097074	VERB	Swedish_2.8	Swedish
obj	-5.0136	NOUN	0.40685	2097074	VERB	Swedish_2.8	Swedish
nsubj	-0.13789	NOUN	-0.01243	8306573	VERB	Croatian_2.8	Croatian
obj	-0.00524	NOUN	0.84194	8306573	VERB	Croatian_2.8	Croatian
nsubj	-3.55872	NOUN	1.29283	4007662	VERB	Akkadian_2.8	Akkadian
obj	-5.8457	NOUN	0.84074	4007662	VERB	Akkadian_2.8	Akkadian
nsubj	4.71061	NOUN	0.41535	4662119	VERB	Kurmanji_2.8	Kurmanji
obj	4.72639	NOUN	1.36169	4662119	VERB	Kurmanji_2.8	Kurmanji
nsubj	-3.25306	NOUN	0.70153	3279159	VERB	Lithuanian_2.8	Lithuanian
obj	5.23788	NOUN	2.00187	3279159	VERB	Lithuanian_2.8	Lithuanian
nsubj	-5.12171	NOUN	1.34346	3486078	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	-5.56738	NOUN	-1.41616	3486078	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	-4.42864	NOUN	0.83427	8249651	VERB	Slovenian_2.8	Slovenian
obj	-4.94494	NOUN	2.58945	8249651	VERB	Slovenian_2.8	Slovenian
nsubj	-5.96601	NOUN	2.60202	5127899	VERB	Kiche_2.8	Kiche
obj	-5.44153	NOUN	-0.50806	5127899	VERB	Kiche_2.8	Kiche
nsubj	0.24027	NOUN	0.95603	3781908	VERB	Japanese_2.8	Japanese
obj	-0.12804	NOUN	0.70069	3781908	VERB	Japanese_2.8	Japanese
nsubj	-5.08664	NOUN	0.1322	7496792	VERB	Kurmanji_2.8	Kurmanji
obj	-4.7559	NOUN	1.34015	7496792	VERB	Kurmanji_2.8	Kurmanji
nsubj	0.13937	NOUN	1.03344	3386266	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	0.18922	NOUN	-0.1862	3386266	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	0.22758	NOUN	-0.18365	5823081	VERB	Coptic_2.8	Coptic
obj	0.36136	NOUN	0.6451	5823081	VERB	Coptic_2.8	Coptic
nsubj	-0.5691	NOUN	0.29766	9710691	VERB	German_2.8	German
obj	0.47299	NOUN	1.80844	9710691	VERB	German_2.8	German
nsubj	4.7677	NOUN	0.81935	9000532	VERB	Kurmanji_2.8	Kurmanji
obj	4.69297	NOUN	1.38423	9000532	VERB	Kurmanji_2.8	Kurmanji
nsubj	0.37599	NOUN	-0.05904	6138903	VERB	Norwegian_2.8	Norwegian
obj	-0.36334	NOUN	1.35103	6138903	VERB	Norwegian_2.8	Norwegian
nsubj	4.77457	NOUN	0.8208	8083343	VERB	Amharic_2.8	Amharic
obj	5.55152	NOUN	1.70284	8083343	VERB	Amharic_2.8	Amharic
nsubj	0.11035	NOUN	0.28489	5448112	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-0.31364	NOUN	0.10563	5448112	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	2.30829	NOUN	-0.18365	6334686	VERB	Latin_2.8	Latin
obj	-4.01792	NOUN	0.79454	6334686	VERB	Latin_2.8	Latin
nsubj	2.81681	NOUN	-1.28837	4143758	VERB	Coptic_2.8	Coptic
obj	4.29442	NOUN	-0.05406	4143758	VERB	Coptic_2.8	Coptic
nsubj	-5.31148	NOUN	0.27383	3459818	VERB	Erzya_2.8	Erzya
obj	-4.21359	NOUN	-0.03911	3459818	VERB	Erzya_2.8	Erzya
nsubj	5.00537	NOUN	-0.05571	4751323	VERB	Turkish_2.8	Turkish
obj	3.36557	NOUN	0.74364	4751323	VERB	Turkish_2.8	Turkish
nsubj	4.56677	NOUN	-0.74199	5278977	VERB	Maltese_2.8	Maltese
obj	5.1301	NOUN	0.74922	5278977	VERB	Maltese_2.8	Maltese
nsubj	4.87611	NOUN	-0.50644	1317446	VERB	Polish_2.8	Polish
obj	3.09215	NOUN	1.53629	1317446	VERB	Polish_2.8	Polish
nsubj	4.7019	NOUN	1.58502	4154900	VERB	Old_French_2.8	Old_French
obj	4.95923	NOUN	3.22324	4154900	VERB	Old_French_2.8	Old_French
nsubj	-3.60691	NOUN	1.1052	7020591	VERB	Slovenian_2.8	Slovenian
obj	4.22926	NOUN	0.9941	7020591	VERB	Slovenian_2.8	Slovenian
nsubj	-0.05404	NOUN	0.95906	2344367	VERB	Japanese_2.8	Japanese
obj	-0.35147	NOUN	1.15096	2344367	VERB	Japanese_2.8	Japanese
nsubj	4.36562	NOUN	1.11867	2428418	VERB	Gothic_2.8	Gothic
obj	2.92089	NOUN	0.10791	2428418	VERB	Gothic_2.8	Gothic
nsubj	-4.45312	NOUN	2.07447	5956204	VERB	Old_French_2.8	Old_French
obj	-5.21271	NOUN	2.77882	5956204	VERB	Old_French_2.8	Old_French
nsubj	-4.60332	NOUN	1.06554	1046648	VERB	Spanish_2.8	Spanish
obj	5.49383	NOUN	2.5843	1046648	VERB	Spanish_2.8	Spanish
nsubj	2.36201	NOUN	0.48743	1148937	VERB	Kiche_2.8	Kiche
obj	0.96045	NOUN	0.02775	1148937	VERB	Kiche_2.8	Kiche
nsubj	-4.74017	NOUN	2.37079	5041301	VERB	Kazakh_2.8	Kazakh
obj	5.14411	NOUN	-0.1045	5041301	VERB	Kazakh_2.8	Kazakh
nsubj	-4.70057	NOUN	-0.04276	276458	VERB	Indonesian_2.8	Indonesian
obj	5.34644	NOUN	1.02218	276458	VERB	Indonesian_2.8	Indonesian
nsubj	-5.53048	NOUN	-0.71732	8640689	VERB	Manx_2.8	Manx
obj	-4.75491	NOUN	1.21007	8640689	VERB	Manx_2.8	Manx
nsubj	-0.0451	NOUN	0.62663	3096388	VERB	Dutch_2.8	Dutch
obj	-0.06741	NOUN	1.05416	3096388	VERB	Dutch_2.8	Dutch
nsubj	-4.15406	NOUN	-0.91998	2591497	VERB	Western_Armenian_2.8	Western_Armenian
obj	-3.90892	NOUN	1.48503	2591497	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	-5.71803	NOUN	0.17559	3132051	VERB	Polish_2.8	Polish
obj	-4.52885	NOUN	1.89104	3132051	VERB	Polish_2.8	Polish
nsubj	-4.81157	NOUN	-0.63169	5926505	VERB	Western_Armenian_2.8	Western_Armenian
obj	-5.0228	NOUN	1.62447	5926505	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	-4.69031	NOUN	-1.02251	4020972	VERB	Greek_2.8	Greek
obj	-5.6357	NOUN	1.96275	4020972	VERB	Greek_2.8	Greek
nsubj	4.19925	NOUN	1.33518	4484479	VERB	Hindi_2.8	Hindi
obj	5.0337	NOUN	1.93766	4484479	VERB	Hindi_2.8	Hindi
nsubj	4.90154	NOUN	0.53858	3906004	VERB	Polish_2.8	Polish
obj	-4.52456	NOUN	0.0327	3906004	VERB	Polish_2.8	Polish
nsubj	0.3009	NOUN	0.44868	6714511	VERB	Ancient_Greek_2.8	Ancient_Greek
obj	0.30164	NOUN	0.618	6714511	VERB	Ancient_Greek_2.8	Ancient_Greek
nsubj	3.99966	NOUN	2.10823	6230493	VERB	Japanese_2.8	Japanese
obj	4.37498	NOUN	3.94312	6230493	VERB	Japanese_2.8	Japanese
nsubj	2.81346	NOUN	-0.04301	8609534	VERB	Latin_2.8	Latin
obj	4.14443	NOUN	-0.05477	8609534	VERB	Latin_2.8	Latin
nsubj	3.03142	NOUN	0.42699	3083289	VERB	Wolof_2.8	Wolof
obj	-5.26623	NOUN	0.06767	3083289	VERB	Wolof_2.8	Wolof
nsubj	-3.17799	NOUN	-1.86676	5233220	VERB	Mbya_Guarani_2.8	Mbya_Guarani
obj	-3.88657	NOUN	0.26762	5233220	VERB	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	5.11197	NOUN	1.21592	136076	VERB	Dutch_2.8	Dutch
obj	4.21821	NOUN	1.95755	136076	VERB	Dutch_2.8	Dutch
nsubj	-0.3187	NOUN	-0.18345	970198	VERB	Swedish_2.8	Swedish
obj	0.30034	NOUN	0.68087	970198	VERB	Swedish_2.8	Swedish
nsubj	-4.51923	NOUN	0.57244	4119972	VERB	Western_Armenian_2.8	Western_Armenian
obj	4.21924	NOUN	0.31148	4119972	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	0.21836	NOUN	0.42308	4130005	VERB	Galician_2.8	Galician
obj	1.62485	NOUN	2.19476	4130005	VERB	Galician_2.8	Galician
nsubj	4.88378	NOUN	-1.47345	6010690	VERB	Hebrew_2.8	Hebrew
obj	4.1633	NOUN	1.96882	6010690	VERB	Hebrew_2.8	Hebrew
nsubj	-4.92294	NOUN	0.04849	7501372	VERB	Belarusian_2.8	Belarusian
obj	-4.92093	NOUN	2.29786	7501372	VERB	Belarusian_2.8	Belarusian
nsubj	0.87121	NOUN	0.68912	4079757	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	-0.5899	NOUN	-0.24876	4079757	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	-4.46414	NOUN	0.19208	4123490	VERB	Swedish_2.8	Swedish
obj	-5.12737	NOUN	1.93608	4123490	VERB	Swedish_2.8	Swedish
nsubj	-0.41155	NOUN	-0.08489	6778653	VERB	Serbian_2.8	Serbian
obj	0.7098	NOUN	0.83805	6778653	VERB	Serbian_2.8	Serbian
nsubj	5.38568	NOUN	-0.15842	6429601	VERB	Polish_2.8	Polish
obj	3.48439	NOUN	2.06725	6429601	VERB	Polish_2.8	Polish
nsubj	2.67043	NOUN	-0.20234	6769369	VERB	Afrikaans_2.8	Afrikaans
obj	-4.9555	NOUN	0.62886	6769369	VERB	Afrikaans_2.8	Afrikaans
nsubj	0.26012	NOUN	0.43303	6252125	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-0.28642	NOUN	0.26557	6252125	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-4.84064	NOUN	-0.15453	5237973	VERB	Slovak_2.8	Slovak
obj	-5.11394	NOUN	4.2103	5237973	VERB	Slovak_2.8	Slovak
nsubj	4.02959	NOUN	1.12235	5739791	VERB	Italian_2.8	Italian
obj	4.97798	NOUN	2.98269	5739791	VERB	Italian_2.8	Italian
nsubj	5.87032	NOUN	2.64308	2574161	VERB	Kazakh_2.8	Kazakh
obj	5.26958	NOUN	0.37973	2574161	VERB	Kazakh_2.8	Kazakh
nsubj	4.70532	NOUN	0.65141	1623402	VERB	Serbian_2.8	Serbian
obj	-5.50202	NOUN	0.84132	1623402	VERB	Serbian_2.8	Serbian
nsubj	4.40864	NOUN	0.64897	815092	VERB	Latvian_2.8	Latvian
obj	-5.27974	NOUN	0.99986	815092	VERB	Latvian_2.8	Latvian
nsubj	4.11028	NOUN	1.57373	7612880	VERB	Buryat_2.8	Buryat
obj	-4.93693	NOUN	0.5548	7612880	VERB	Buryat_2.8	Buryat
nsubj	-2.40197	NOUN	-0.23669	2149300	VERB	Galician_2.8	Galician
obj	-5.121	NOUN	2.53787	2149300	VERB	Galician_2.8	Galician
nsubj	-5.2719	NOUN	-0.0861	7717330	VERB	Belarusian_2.8	Belarusian
obj	-4.7235	NOUN	2.09326	7717330	VERB	Belarusian_2.8	Belarusian
nsubj	3.54041	NOUN	1.79554	842176	VERB	Old_French_2.8	Old_French
obj	3.71964	NOUN	3.15773	842176	VERB	Old_French_2.8	Old_French
nsubj	-5.15775	NOUN	0.24719	4673251	VERB	Komi_Zyrian_2.8	Komi_Zyrian
obj	4.38588	NOUN	0.65344	4673251	VERB	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	0.2943	NOUN	0.01589	687931	VERB	Croatian_2.8	Croatian
obj	-0.60539	NOUN	0.87488	687931	VERB	Croatian_2.8	Croatian
nsubj	3.11256	NOUN	0.24967	491014	VERB	Thai_2.8	Thai
obj	-2.53654	NOUN	-0.2148	491014	VERB	Thai_2.8	Thai
nsubj	-2.59274	NOUN	0.8295	3023970	VERB	Gothic_2.8	Gothic
obj	-3.64947	NOUN	-0.185	3023970	VERB	Gothic_2.8	Gothic
